,date,PriceUSD,AdrActCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1MCnt,CapMrktCurUSD,CapRealUSD,DiffLast,DiffMean,FeeMedUSD,FeeTotUSD,FlowInExUSD,FlowOutExUSD,GasUsedTx,GasUsedTxMean,HashRate,RevHashNtv,RevHashRateNtv,RevHashRateUSD,SplyAdrBalUSD1M,TxCnt,TxTfrValMedUSD
630,2017-04-20,49.3441459731151,37459,114615,264564,57743,171671,23739,4485425391.248296,2368990854.300268,289165353318163,283972104824256.0,0.0226647531283712,3542.553118021656,15245245.870835137,18875582.442061957,3409122678,39896.1109186659,19.2551316664602,0.018329637658,1583.680693655024,78145.37132251766,61081949.48230743,85450,49.42190080594159
631,2017-04-21,48.5441502594974,36875,114916,265247,57881,172172,23756,4414184588.239067,2369905973.427265,303326583424789,290822998187445.0,0.0232563068996727,4475.642744737745,8361839.564900144,13916410.680786178,3790138031,46631.7826595143,19.787061061238,0.017881085634,1544.925798757457,74997.11011465605,60927859.566025354,81278,48.6829522217206
632,2017-04-22,48.6126565376973,32677,115596,266534,58166,173092,23795,4421871864.613097,2373333652.2522407,296931170248074,297111347846252.0,0.0223977953711369,3642.0672307853943,9946230.618347859,11858924.678178191,3110233611,42293.6620160731,19.9165613142604,0.017471752487,1509.559414884023,73383.69335900432,60920390.20782325,73539,48.75084038275622
633,2017-04-23,48.8707930379895,31519,115424,266652,57838,173086,23825,4446842435.416039,2378975920.9583106,307533701923827,298451239799072.0,0.0224268069251333,3180.9609110521906,9413393.703864897,8790074.64735877,3017245471,39147.8918817225,20.2588727836472,0.017457108159,1508.294144898463,73711.53099574413,61038254.912842505,77073,48.995505733697854
634,2017-04-24,50.1052582127411,37171,116998,268789,58549,174616,23886,4560660952.542341,2415586494.830992,287929443995153,295211522661634.0,0.0229402768123584,3656.6729496019943,13345784.453506129,13553766.862259027,3142866515,39026.7911114974,19.5474898376402,0.017677715309,1527.354602685828,76528.49674999199,62412452.54788968,80531,50.380271601372904
635,2017-04-25,50.2949234336645,35038,117045,268811,58680,174460,23933,4579471672.664564,2425327708.484188,307539577745486,298308056717679.0,0.0231014642315507,3951.88361096515,10862189.010535195,10392742.09605955,3587460558,38561.1617168102,20.3645408825991,0.017527110537,1514.342350388317,76163.73256513596,62475113.38699629,93033,50.57708851606128
636,2017-04-26,53.5068268007014,43652,118405,271194,59575,176586,24143,4873492539.246667,2466004205.691652,316244880599341,308930766668085.0,0.0224728672562945,4001.76080121767,19066887.346041594,19824117.227042,3389558270,37812.1669529908,20.1613455412382,0.016881736985,1458.58207547278,78044.09848692964,62824632.75558908,89642,53.667473197300005
637,2017-04-27,63.3839737416715,50941,118239,272073,59221,177248,24250,5774978887.450786,2513005243.089881,323132140395818,313695645588522.0,0.0279523324200771,5534.225308068104,26706144.532577805,29584732.238174114,3855782843,36899.5621088292,20.490946255875,0.016616028947,1435.624901045139,90995.6110307348,64528557.05564571,104494,63.71132534477825
638,2017-04-28,73.2896960841613,43952,119744,274665,60055,179608,24431,6679674801.628693,2617845550.0923624,338514206757093,328632682258863.0,0.0335666808065458,5804.981352587133,40957245.33610179,41849246.5083135,3606508681,33961.8306385543,21.6669185145552,0.015897912011,1373.579597782402,100669.23126887673,65811386.402394935,106193,73.60020105640848
639,2017-04-29,70.4783451390999,40604,121001,276633,60361,181308,24499,6425505497.682859,2667469052.740468,337994835533282,342092419789234.0,0.031080950206343,4947.769119244096,28509181.71283225,27619525.455769837,3072854430,33643.777631795,22.3021008010296,0.015199458195,1313.233188079044,92554.50187755535,65402427.616111085,91335,70.59228369536845
640,2017-04-30,80.5040275862069,43238,122481,278765,61261,183237,24600,7341910512.681491,2867853599.1616774,339577721291962,332583752337352.0,0.0357462520439316,6356.487749780209,25349315.090765104,27554667.266282734,3369941640,35397.8029873322,21.7400415498388,0.015677437956,1354.530639362681,109045.17195761573,66550162.62122202,95202,80.69370841879811
641,2017-05-01,78.3656599269433,50352,123639,280845,61358,184969,24675,7149193510.837925,3034258693.311729,339863616372537,336173059130427.0,0.0362049348862478,8270.571798662902,36746734.31657569,121542213.53119703,4407350348,39280.4972103884,21.8843107712746,0.015582276742,1346.308710476464,105504.37056188016,66351347.67316889,112202,79.29049828372214
642,2017-05-02,77.6578077147867,48989,124989,283479,61997,187215,24797,7086903074.550766,3119500702.7673497,336075421517547,335199972198663.0,0.0356697842395558,8754.722095408675,22794333.04476108,39198429.70060666,4635194345,42002.9572557406,21.8071153240935,0.015683135526,1355.0229094264,105228.10854936618,66297053.876520395,110354,78.2190953950594
643,2017-05-03,81.155050748685,42085,126079,285254,62304,188689,24920,7408453135.504441,3171962111.077532,341296999760725,339479348814689.0,0.03578937738017,6274.381510079948,36721009.35344137,32834683.59627395,3466927160,35618.8706926665,22.2026837363691,0.015445856404,1334.521993282823,108303.20009010372,66624468.957831465,97334,81.51507808877088
644,2017-05-04,95.4461979970777,53852,128995,289805,63735,192578,25176,8715866609.781202,3345162627.5774493,340484587738891,336420648319467.0,0.0420917733167112,8822.124528968285,58333014.461703345,58330659.38515791,4146025194,36090.9946638579,21.9990717096785,0.015528784362,1341.686968863176,128058.92008021373,67804204.22712156,114877,95.93640060260189
645,2017-05-05,91.2619477144945,51379,130465,292622,64330,194778,25341,8336483822.459811,3538731567.2340817,344683892043582,349788393854314.0,0.040246518942092,7698.247007278904,76522555.17609236,54616674.22503722,3703774549,34131.7668595757,22.9777058955644,0.01500366585,1296.316729417746,118304.38958154684,67515838.53682405,108514,92.31424542785544
646,2017-05-06,95.5202134447691,46305,132726,296272,65392,197781,25517,8728299906.239843,3614269923.9287367,353757836106874,349259962790711.0,0.0408182740004428,8058.481270015008,26705892.627138823,31809782.093223184,3898769831,41033.6353695245,22.9532635128021,0.015020357457,1297.758884255107,123962.20562389315,67746654.68952592,95014,95.86928728879232
647,2017-05-07,76.6355311633548,53043,133744,298544,65548,199379,25581,7004974186.308526,3600873081.0704546,366996751115631,353593236177736.0,0.0337962692430394,8102.943378935448,21839010.834211193,21774172.49343664,4383783590,41111.7178869184,23.3985291944824,0.014832509613,1281.52883057596,98210.64263234164,66011569.167691834,106631,77.31756544604997
648,2017-05-08,89.3967222244301,58390,134465,300132,66700,200383,25810,8174058665.607079,3663449495.283989,369901172291790,353828372751230.0,0.0376896580898197,8546.859802281511,30284333.901410718,51991478.714066446,4371120763,37198.1785480261,23.096777185472,0.014793602072,1278.1672190404,114263.95983692692,67191934.33059761,117509,90.76872679719565
649,2017-05-09,86.2167880181181,57329,135851,303844,67094,202313,25916,7885864294.452502,3880572343.2689424,370811201647106,365569658179925.0,0.03802160351599,9196.454088196004,51251682.89851268,46392831.36759452,4941861347,43759.2319959622,23.9989064251705,0.014401537112,1244.292806486671,107278.92912933056,66845090.02069761,112933,87.23752840132585
650,2017-05-10,88.0493733267096,57321,139164,309606,68841,206742,26251,8056090251.180757,3903556312.031254,363228206046502,363678633592458.0,0.0388297736370789,9236.77873570906,28372584.85818213,39500982.38493076,4977215293,45382.3210179351,23.77482599063,0.014468184468,1250.051138066869,110066.21933312793,66854195.93428816,109673,88.34990928189275
651,2017-05-11,88.2398370724722,58056,140412,313034,69232,208693,26379,8076140529.564128,3925405445.795789,374150963914434,369261726304116.0,0.0389137681489602,9652.854047994893,28742208.043637887,33523502.30021262,5037332202,42984.6845864373,24.371496233529,0.014172941662,1224.542159589235,108053.40065052731,66804901.16286761,117189,88.34408112906718
652,2017-05-12,85.485073163647,52550,141328,317433,69515,210731,26439,7826566214.557829,3948266503.4059744,383745157741624,379250622293431.0,0.0388200490512351,9323.034009766985,29217979.785185244,30002332.78891202,5266065050,49104.9603230108,24.9719029858253,0.013903935564,1201.300032702749,102693.221187086,66569595.02617507,107241,85.65586892042504
653,2017-05-13,88.2832749123319,48670,143391,322627,70549,213822,26655,8085337507.628944,3966376685.840954,404204926054545,378491084797440.0,0.0407485911661148,9439.564536536522,12875015.638400707,22488211.294978023,5077306379,50105.6564461375,24.5002161262861,0.013869966856,1198.365136328522,105795.59877584502,66664238.92707081,101332,88.41450220807421
654,2017-05-14,89.4800016691993,50833,144907,328037,70972,216102,26806,8197463460.775058,3989555123.447989,405882409531933,404778572992015.0,0.040584549557082,9518.805322100992,22269480.804899447,21500168.66354823,5160924870,50922.8092315586,25.3077394539546,0.012953455436,1119.178549635005,100144.09848947228,66722906.47627941,101348,89.53263649058117
655,2017-05-15,90.8514018176505,61036,146530,333253,71796,218949,26993,8325686345.253258,4040125650.386553,411292281836157,414047745749014.0,0.0419733476397545,12003.595994619149,26063797.27180895,36253071.10529809,6301530936,51318.741742133,25.8896704188775,0.012783263577,1104.473973062179,100343.00872380892,66756282.39432178,122792,90.86993277807923
656,2017-05-16,88.2582728825248,61723,148294,338640,72544,221594,27152,8090584784.587439,4063528676.039224,427457478381439,417079615832906.0,0.0404222889801963,12104.072065300268,29513231.23456161,32634847.711323112,6372683499,54775.9044446928,26.3521404465894,0.012673399733,1094.981736913828,96641.1969379216,66476895.88578938,116341,88.57347110009029
657,2017-05-17,86.8320563541789,68437,150441,345396,73170,225099,27259,7962266860.435525,4102742706.504036,404770541305590,408103955235523.0,0.0435384051266559,19122.106580387088,42008288.53213484,50862051.38608118,7720771554,55095.2406893353,25.1510100670686,0.012939951228,1118.011786095537,97079.26241488387,66445464.45051714,140135,89.08195668643451
658,2017-05-18,95.83543393045,68814,151750,350256,73637,227330,27407,8790581923.434126,4174959741.374582,424562997062955,414448297046940.0,0.0442759704758679,15189.78146307984,33293490.77928416,34320861.10799857,7193965880,52354.4009489917,26.201691944586,0.012650829841,1093.031698252004,104751.16710171752,67028444.62018529,137409,96.0513417158989
659,2017-05-19,124.608196428989,84077,152222,356583,74892,227626,27770,11433323141.560423,4402814925.895509,428817275287453,431650025953198.0,0.0549522146251841,21680.063646296458,63142859.270149976,81191724.27576046,8398318453,51980.0854934145,27.0958559426814,0.01219745247,1053.859893402584,131319.58060574264,69966982.04422809,161568,125.17847207035608
660,2017-05-20,124.620777756867,69003,154657,363793,76261,231921,28011,11438048169.427813,4496147520.621005,458352819099297,439714321376462.0,0.057076316212645,19388.47190102508,26586329.176879827,45463296.17141127,7231434396,55238.8963273038,27.9406740504362,0.011933191849,1031.027775768082,128487.48330515104,69805975.87897068,130912,124.63207700546945
661,2017-05-21,147.731762711864,73366,156576,370672,76624,234739,28103,13563472982.445415,5093732190.029237,456109491555078,451327099500960.0,0.0677941059084743,23714.365972886495,68510805.1669207,80747146.81681302,7608565060,50825.7574198892,28.4009273934968,0.011742649948,1014.564955492109,149883.4692605331,71230805.26713929,149699,148.08011571410637
662,2017-05-22,153.63485777557,89303,163237,383335,78382,243466,28388,14109864879.799978,5357718768.187046,460134948185338,463102600090254.0,0.0694109027615655,28058.70587114339,125528369.00238436,127808171.96649674,8262616027,46878.7610394031,29.3084589124539,0.011433247685,987.832600017486,151765.521009758,71450563.30633298,176255,154.7391497972435
663,2017-05-23,169.076412100526,101993,165581,391500,80697,247526,28800,15532852746.66905,5585276157.392991,457651514758227,448716876168002.0,0.078113302390443,42899.528468731674,54427788.60422163,84751907.10557945,10792046776,57674.1615104665,28.1418703200435,0.011857012207,1024.445854675733,173209.62949982975,71905049.75731161,187121,169.13324521089982
664,2017-05-24,191.874668920514,102757,169029,402017,81466,253059,28919,17632797416.27002,5920556120.739492,454989689722954,458978033229234.0,0.0892827371846969,52207.30900894958,96888452.97394343,105737323.56415126,11331763125,60502.8651631401,28.8382640670445,0.011603954807,1002.581695350743,192370.0308611915,72673753.31689432,187293,192.07228513783332
665,2017-05-25,180.691296002338,97544,173206,412244,83018,259687,29228,16610284632.592611,6091357233.5058565,460183719282937,457711429093307.0,0.0840789124656268,39515.35875037038,94181301.26668552,128010077.49340372,9970769428,54482.101677504,28.9610937243452,0.011612640506,1003.332139718642,181293.38464656024,72255855.14441389,183010,180.8662184935837
666,2017-05-26,164.60314556692,91512,176195,419562,84204,262158,29330,15136127804.44107,6181229590.306999,475704749046373,456542217590236.0,0.0725899871950117,33917.43720414287,66936945.774526246,79043221.7398429,9457379360,55691.2657079933,29.0264958812944,0.011631217724,1004.937211359951,165415.82608709668,71495382.53578721,169818,164.50718687114883
667,2017-05-27,155.72604947107,79409,178817,426763,85130,266682,29401,14324313066.285572,6508540801.379289,469420446187234,473267747835341.0,0.0694415019635208,28361.95869945091,73969042.02754515,75186669.78365539,8220637008,55005.9351488792,29.8042873009992,0.011245273468,971.591627658903,151302.12587448783,71203976.0917121,149450,155.85070272325987
668,2017-05-28,173.216734450029,80003,181250,433289,85971,269793,29553,15938169821.377007,6634764130.348028,468016369575610,469177108436931.0,0.0795619104675873,33348.64086500462,50444598.69091643,51274953.88863752,8823289197,56825.0941708368,29.6145134031624,0.011340084918,979.783336946,169714.87009433855,71910725.48089357,155271,119.51954677052
669,2017-05-29,193.881140413501,85386,183712,441645,87627,274405,29791,17845287968.455704,6884280830.439648,506428137628108,487713080394876.0,0.0859815481874851,37346.26900181661,53651571.2391168,75205579.34206934,8502914345,53630.2443124121,31.4930433354088,0.010926122692,944.017000564156,183027.0926391112,72400978.90186416,158547,191.8702110415664
670,2017-05-30,228.073706624196,108206,187963,451454,89055,280227,30075,20999255279.175434,7355313440.483984,533263418868295,513216553999243.0,0.1053700524603785,72966.6794417322,158683256.6012707,151673548.48215204,12123850008,62617.370327139,33.1594360005532,0.010519916588,908.920793205421,207300.93433416463,73931020.54920201,193618,228.1773838115086
671,2017-05-31,229.102651646406,117434,195390,465765,93080,290273,32414,21100578887.46209,7808166439.8495245,522127165573343,519723790251368.0,0.1154677364297886,145267.617114177,154869463.23353845,148958450.2357599,12807114092,59811.1116445457,32.5617190682694,0.010444023019,902.363588836314,206733.8909515667,73744681.30101803,214126,229.7382016123946
672,2017-06-01,220.986285654588,110181,193477,468032,90379,288430,30385,20359256567.176727,7884729660.753721,588681798151904,561001177690434.0,0.1088912569890289,55974.38330245164,125120068.52153207,147663671.1057374,10585577059,53151.1199989958,34.257680473207,0.009568910047,826.7538280356,182701.25760829917,73446730.55143818,199160,220.986285654588
673,2017-06-02,221.467074215663,102330,196861,475836,91684,293711,30740,20409491045.921597,7975863450.472754,560267415163391,574505829451125.0,0.1038804811849414,64579.32079879681,73544660.72489499,143440228.8169942,12488700413,64073.8614701069,33.8343752731406,0.009274557989,801.321810218167,177466.39681421613,73331190.65937553,194911,221.35193791311977
674,2017-06-03,224.307389632379,92861,199674,483221,93039,298234,30932,20677417162.417847,8308434573.886787,591686954759853,575747699940092.0,0.1015538993300012,51172.29809352936,61299102.77265528,64292159.351428755,10201890636,58075.4991631847,34.6852021225729,0.009261387945,800.183918424135,179487.16596752615,73429283.79228055,175666,224.307389632379
675,2017-06-04,245.468700092928,97988,202507,489284,93434,302497,31086,22634823373.329746,8501993692.391075,583989073976729,597678402421176.0,0.1237162248468357,62769.75149242424,98064853.10722624,93514045.71766303,10633567472,59030.7738153395,35.6960277621075,0.00891277387,770.063662380598,189026.52619336476,73947626.04287386,180136,245.28045751088771
676,2017-06-05,248.05642671128,103393,205227,498065,94418,307778,31317,22880332723.28177,8763228535.08475,623653205278029,599656274911011.0,0.1146020691406113,54553.64766169008,93713940.54966284,85911753.3242116,9761889950,51296.0245395549,36.4315779017722,0.008898520169,768.832142613007,190713.75403735973,73938146.00659427,190305,247.95611269231796
677,2017-06-06,264.404235562244,109053,209761,508885,95937,314827,31500,24395495592.350822,8979444656.229008,633977499608096,615096733616107.0,0.1224885320209092,70087.15438109156,92637014.27066714,98212364.5122939,10984663716,54780.0687003486,37.1120692916544,0.008653976212,747.703544756477,197695.98417851643,74660289.98926125,200523,264.27439193024406
678,2017-06-07,256.981876225599,110230,214108,520069,97637,321341,31697,23717801492.078785,9138666677.305872,644336932578347,632534102305514.0,0.1241222462169643,71431.5737084013,72831535.99093316,69769896.77596045,11557499687,55784.8232792741,38.3549266392263,0.008464056055,731.294443150175,187929.4180740865,74439598.9483228,207180,231.23431565907407
679,2017-06-08,258.372808144944,101337,218198,529595,98120,327868,31908,23853314872.766407,9265227730.60556,646613886489322,640654778420924.0,0.1241525594897928,61884.23548069797,72147278.23282132,83382852.59734581,10261845222,54671.5248907832,38.6235048042064,0.008351865101,721.601144724167,186442.11412298915,74383370.44724962,187700,232.5355273304496
680,2017-06-09,278.428987158387,112166,219355,536179,99528,330320,32205,25712626057.84611,9509075120.454916,649693599386205,639988327011778.0,0.1253845157814196,69748.82259190484,66839570.52066952,91599626.67373681,11058393071,51236.3519188624,38.6270756239062,0.008360005169,722.304446561879,201110.49547622315,74627834.31245022,215831,250.31814735665583
681,2017-06-10,344.951987142022,115271,224861,549427,100989,338748,32481,31865669019.006226,10137985180.47074,693474023731009,662233224481302.0,0.1521238263296317,74012.77456613959,171034804.7363834,174255842.89773223,9841868154,46128.8557809483,40.8867371557105,0.008031816925,693.948982357498,239379.08043940287,75867034.68095298,213356,344.73811690992494
682,2017-06-11,344.026909994155,135899,233097,566054,103817,350725,32645,31789820604.675056,10438751720.455755,689535419251363,682857346034599.0,0.1593871382015857,107982.34413086229,128282201.81318332,167271084.8298339,12661099741,52647.0944363591,41.4588290170215,0.007883935989,681.172069475441,234341.52223595983,75726182.29813807,240490,343.27005079216786
683,2017-06-12,389.19372150789,158263,236335,579599,103302,359553,32351,35974398245.71188,12491680819.634941,695979759645832,676331454424028.0,0.1974696782266261,199582.19532060676,217353987.1622713,246961774.831106,15111081528,51584.0443229183,40.9973777508649,0.0080779315,697.933281609214,271631.25123370404,76544562.66179775,292941,389.19372150789
684,2017-06-13,387.25153943834,154634,236784,589215,100440,364314,32136,35805826216.91826,13054662349.477385,710148860998376,694617337543533.0,0.1826418740846704,114100.60652631804,330161729.35973793,203542110.09658492,12308459502,43950.3078049233,42.3961091499764,0.007799767943,673.899950304463,260968.79318282424,76688447.66383713,280054,387.01923111234635
685,2017-06-14,341.446636869375,139341,242850,602219,102588,373273,32327,31580292272.307796,13146794282.623713,720168320393768,713189048799356.0,0.1526395531432512,86986.39015094806,140198056.20395613,150361038.69689205,11460738761,45767.8956950601,43.6883914184236,0.007556542781,652.885296261215,222925.48866985727,75946000.90722346,250410,285.4493884227975
686,2017-06-15,342.119337795441,142301,247429,613685,103925,380324,32454,31652157507.491943,13292766335.784388,734163895968140,728250481340705.0,0.1603639645824078,95663.61190274765,165270426.58652723,178689827.26894104,11866655521,45358.8853973557,44.7344469116241,0.007368164658,636.60942648183,217796.39542229925,75965891.3491251,261617,338.69814441748656
687,2017-06-16,352.629732300117,129910,253801,628109,105465,390020,32525,32634561412.35665,13433997066.274164,752736872045013,737124773386925.0,0.1555097119443515,90805.14867596385,108074850.38085532,112796979.76830778,11936721304,48131.35850776,45.5405216497313,0.007275888428,628.636760174565,221676.01245436957,76062277.92353536,248003,240.31476644349877
688,2017-06-17,368.03726914436,127728,256379,639206,106703,396222,32686,34070886368.25832,13799919545.893782,737864670865582,761529525102382.0,0.1623044356926627,87835.90865760963,102386426.93955024,110461629.89316688,11471789945,47399.7816107627,46.5569294524669,0.007094491029,612.964024898581,225593.60580740924,76217735.76414886,242022,256.7106831569332
689,2017-06-18,350.534463086499,133592,262174,652489,108657,404286,32886,32460592792.36097,13881868235.918018,747161080376174,769922648869763.0,0.154585698221146,88298.54446201703,89342463.4876731,102773189.80143747,12442644327,50588.6977276516,47.6533040134503,0.007004536682,605.191969301469,212140.64202335157,75928448.97642295,245957,158.09104285201104
690,2017-06-19,357.681361649328,152181,273057,671471,112610,417888,33164,33132659536.761154,14059595961.089527,792962135893472,775466020583089.0,0.1577374804873536,101231.37445368318,145281510.36920395,135124912.3705306,13844965069,48373.6188205123,47.8796893482948,0.006989932747,603.930189382188,216014.57247935748,75909373.72280113,286209,261.41499997502785
691,2017-06-20,349.288913500877,159337,287499,700136,117338,439881,33831,32364580144.034744,14294010373.8016,866559339110055,847174003426857.0,0.1961790365064064,251499.0073966132,162526033.21876553,153074230.1268157,16318742376,52899.115609035,48.6974037065674,0.006518347084,563.185188028785,196714.3424263613,75475923.64910461,308488,351.7593474913302
692,2017-06-21,320.277859038574,133149,284403,700178,115316,437394,33795,29684836623.544067,14269960572.322792,860257533027062,874308762317606.0,0.4035501023886032,292538.0231737841,126982362.64303675,125083366.1911358,16194449431,73182.3517255715,49.574364720307,0.006319518298,546.006380948475,174873.75471157773,74791700.05394094,221289,352.3056449424314
693,2017-06-22,320.145963176505,168978,288403,714587,116029,446373,33752,29681106426.52633,14714979440.026361,900264757920511,872419319204177.0,0.3361532613353302,219281.7510387698,132988471.98181523,157523982.45778292,16900771803,59462.6503755827,49.9353708915834,0.006308669357,545.069032422828,174501.6503826918,74831037.53617677,284225,264.33808686098035
694,2017-06-23,325.991536277031,158543,293766,726437,116987,452827,33224,30231565534.94496,14813021644.529148,881256003938445,881532422539620.0,0.3422911130908825,153193.02348508005,116093460.61002307,153480383.75171885,12816221982,46433.56804052,49.8872800846871,0.006164923529,532.64939289763,173639.1938877262,75172084.44098893,276012,292.5496130301677
695,2017-06-24,304.768927811221,146929,301147,740819,118658,462794,33699,28271513589.108776,14823625618.118423,898733236466818,888679962204643.0,0.320007374201782,195108.6803180219,75630187.54030304,91507175.56571238,13618865563,54351.5407391148,50.7952316576364,0.006182955328,534.207340317019,162809.79833730203,74383940.285962,250570,188.68126375217628
696,2017-06-25,276.242345104617,138239,300106,746833,119592,463404,33849,25632568474.44664,14676314037.060888,894228934824940,904653518657222.0,0.2320435698878782,113734.9098505278,111619308.27977575,127488525.6194504,12409519930,53689.4885240228,51.5888400188367,0.006011485003,519.392304225826,143478.14814863284,73864902.65025133,231135,210.8620195705066
697,2017-06-26,255.033414298656,175036,291734,748315,117058,458464,33114,23671397769.29368,14359659501.924356,912455224887410,923853229184681.0,0.1996739259857642,223233.54686985663,163977783.8187912,138088343.70255783,13547864341,42766.3432358549,53.1058343331414,0.006009656852,519.234351980322,132422.10960669158,73987070.27400386,316788,254.77781215984345
698,2017-06-27,281.08192129398,142785,291613,755348,116326,461000,32885,26096609912.15604,14425408766.088907,951564080557307,930359199332391.0,0.2184006528454224,93328.33669905012,153826184.4052607,178157923.54374644,11678415830,46160.6586296172,53.8657927565391,0.005783057644,499.656180401776,140444.31917374278,74597854.17398493,252995,174.88738413324097
699,2017-06-28,317.776258400351,150010,294884,766413,117185,467659,33027,29511903471.04903,14652678754.871574,946822022986346,950061337460527.0,0.309963265517797,245716.07201771493,93126768.89725444,115124611.44708894,15232354556,55543.680762541,54.5797242674629,0.005813100085,502.251847355779,159603.71282738377,75268323.05769934,274241,168.15936333665357
700,2017-06-29,293.999290413793,144689,297279,777530,117327,473260,32987,27311676299.6088,15047827725.60992,977747710071307,962749040901497.0,0.2166003936379591,137086.69291972357,100073960.60519318,111568930.1222762,14345970753,54383.8521898018,56.0277045941703,0.005676406696,490.441538572212,144189.46432967935,74923289.08289851,263791,147.32259166744444
701,2017-06-30,276.846878461718,145470,295128,783043,115434,474613,32835,25725702342.55556,14810770752.014872,1009970200264731,972009000387636.0,0.1271723820901747,97545.47559550776,104964289.24290068,112495891.95856428,13795600568,54603.1718252775,56.6527986497013,0.005558671341,480.269203830578,132961.02990179017,74630439.7393896,252652,148.59479354554253
702,2017-07-01,261.219362042665,130618,297017,790631,115906,478465,33224,24280501298.55772,14833551025.226055,1004244781520857,992636469502806.0,0.1199832773734368,82478.6142571813,66214052.07319698,77729192.1530983,12521038121,52070.1063398,57.5448092799848,0.005429694739,469.125625420386,122544.69659017945,74202632.08999465,240465,130.45057320841852
703,2017-07-02,286.533256667446,128992,296641,797615,115996,479628,32984,26641098333.99035,14787939465.718632,1001949026504097,1002208383109520.0,0.1270895795741134,90965.20977760584,58765602.38739481,87924818.86111741,13002683664,52300.0585800649,58.4100280485684,0.00535663525,462.813285610782,132611.39795501833,74749515.87105188,248617,116.40053624812253
704,2017-07-03,276.381727718293,159480,298167,806536,116310,483770,32762,25704734817.078007,14770724003.008484,1011199394853051,1012941506663030.0,0.1437784674881301,117716.59286488606,106489061.84857468,82739729.12863955,16175176848,53554.5135879642,59.2480753882808,0.005383275801,465.115029232872,128549.29536712538,74634309.30645129,302032,136.80895522055505
705,2017-07-04,269.404834744594,151480,300386,813126,116249,487603,32819,25063225090.07751,14729250664.591587,1041681418723735,1027254107613640.0,0.1188075321223659,101578.28612564431,103832016.16039632,86094203.78881711,15136378093,53777.1235961842,60.3721521103226,0.005318636789,459.530218576587,123799.66259577256,74615038.29828529,281465,123.97932543936956
706,2017-07-05,266.262281550555,142843,303374,821022,116959,492496,32992,24777992873.891235,14762834613.05562,1010151099876693,1022956030263690.0,0.1174216661637947,108925.49527101702,90036204.97862078,93242767.89278816,14865252727,54730.943819356,59.0176049316365,0.005328252285,460.36099740683,122576.76950643156,74497670.61862603,271606,107.83622402797477
707,2017-07-06,266.656013065459,133953,304521,829825,117114,495726,33094,24821813103.87436,14769423934.385923,1016819059139485,1037216808572080.0,0.1175953017618674,81269.13535182369,81567594.05711663,74853064.70640914,13174610768,50908.3034881429,60.5727508362984,0.005203288141,449.56409536507,119878.96928742946,74481373.3830437,258791,76.04089294887942
708,2017-07-07,240.161421859147,154707,307346,840252,117914,496401,33275,22362103874.624985,14669074497.662449,1043886619547134,1038186123704270.0,0.1103945078801328,85568.02726963279,66657554.4141436,86003971.47292443,13873012367,46965.2301439796,61.0832029214371,0.005238047896,452.567338233319,108689.21543712344,73542985.58723643,295389,60.04035546478675
709,2017-07-08,244.196069263004,132014,309757,847152,117516,502124,33284,22744389962.393154,14687195345.289406,1069019246922188,1055962892062230.0,0.1128185839995078,87977.54532130454,75244661.93106236,72874443.5271835,12858510908,51819.1636562936,62.2299024255069,0.005100478225,440.681318604009,107612.64580073651,73626804.23614222,248142,80.33722844287084
710,2017-07-09,237.960754773232,120184,313302,855365,118379,504929,33455,22170045178.35419,14639333700.341072,1151896727491874,1071107527146580.0,0.1123061325978703,60944.79912666289,31897456.429853473,48505255.448155515,10477343982,46526.8906651746,63.1778036707844,0.00498300063,430.53125443011,102449.54225765528,73531059.42546184,225189,58.40292098104432
711,2017-07-10,203.667605391584,144224,312477,861649,117008,507337,33128,18980038068.92283,14337994469.897095,1230782234437902,1198734948519300.0,0.0855403942644652,53279.17520654165,94299406.07074477,81252601.58195679,13402974481,44287.8816289037,63.759100651386,0.004482873558,387.320275383887,78884.59300704516,72808008.37625048,302633,83.70738581594102
712,2017-07-11,192.891972717709,147519,315998,871966,116369,513625,32907,17980466684.443577,14177734917.334396,1216488535412902,1214202792076240.0,0.086034065480285,55415.99645250208,150000648.37604588,122908937.22666256,14105413216,48359.7034253644,63.5199742700159,0.004419617244,381.854929857133,73656.75071212475,72120151.03213583,291677,191.92751285412044
713,2017-07-12,220.375114831385,143779,317933,881713,115422,517902,32587,20547588188.201187,13840053203.547104,1210731325557550,1185958514378980.0,0.0984367256666861,72797.443597971,107297636.0640749,101867602.4214248,14232178771,50143.6742358048,61.8928106369583,0.004537517858,392.041542936184,86396.20004323492,73492306.89562361,283828,110.20529466644734
714,2017-07-13,205.861691116014,141249,322521,892945,116325,526462,32577,19199263336.58855,13599731768.372135,1195871626570629,1207944603412640.0,0.0907850057821621,67403.62190248838,68681977.44275445,79847948.00908542,14997729804,57518.7627912328,63.0792520141974,0.004422481627,382.102412604145,78660.24883819823,73243820.97732794,260745,82.3446764464056
715,2017-07-14,197.24683492519,127907,324730,898334,116436,529069,32623,18400505458.722214,13500658342.10572,1195275572044578,1182555714991850.0,0.0828436706685798,54416.57689820449,64329778.47326183,73654694.95747672,12734885135,51065.9799062479,61.6086957946447,0.004517597189,390.32039712267,76989.46293918994,72505920.90096359,249381,87.17706707584396
